Position,Value
37,114.8933
38,122.6783
39,112.4962
40,119.4293
41,109.9838
42,112.0156
43,109.7815
44,106.4887
45,109.7476
46,97.559
47,108.5738
48,103.3647
49,113.4689
50,104.8043
51,102.3976
52,98.2722
53,93.0937
54,99.0321
55,97.1977
56,99.7944
57,108.8584
58,98.9296
59,121.6046
60,118.1458
61,108.556
62,110.489
63,104.8754
64,102.7275
65,102.644
66,93.6991
67,95.5326
68,100.5259
69,96.5239
70,103.4399
71,102.9351
72,99.5274
73,98.7203
74,101.6253
75,102.723
76,93.8184
77,103.4496
78,101.9745
79,101.1833
80,102.8549
81,98.814
82,95.8625
83,94.3541
84,91.9682
85,107.5272
86,95.3606
87,106.4551
88,92.4325
89,106.6616
90,105.7029
91,113.6077
92,99.0441
93,109.7655
94,105.2576
95,113.7613
96,102.7416
97,100.6847
98,95.9047
99,89.6054
100,91.9582
101,96.5321
102,93.1856
103,99.5581
104,95.9417
105,102.9818
106,102.3113
107,87.2417
108,94.4234
109,93.5474
110,100.1749
111,103.7203
112,97.8037
113,93.7813
114,100.6761
115,87.0004
116,104.1417
117,97.9232
118,79.6251
119,88.763
120,96.809
121,94.627
122,92.7932
123,105.3461
124,113.524
125,121.3048
126,115.7621
127,112.929
128,110.9098
129,124.7034
130,100.9914
131,103.9504
132,93.2771
133,99.6596
134,89.0257
135,99.0389
136,87.2199
137,92.2656
138,107.2746
139,100.2124
140,92.6302
141,93.1246
142,111.7855
143,100.6683
144,82.6123
145,80.146
146,97.6746
147,110.3945
148,91.5517
149,96.7101
150,109.0217
151,98.6761
152,95.8354
153,106.8998
154,91.4122
155,87.1884
156,96.0679
157,91.4931
158,83.9063
159,89.466
160,86.9475
161,89.5295
162,83.6258
163,91.1869
164,95.8137
165,93.4763
166,97.651
167,87.6512
168,86.907
169,90.8011
170,88.8083
171,86.5167
172,90.754
173,100.8091
174,109.061
175,97.1418
176,88.2838
177,107.0287
178,100.1072
179,93.1341
180,97.6013
181,91.4784
182,92.4029
183,97.8509
184,81.557
185,97.0269
186,92.5586
187,85.2423
188,91.183
189,89.7414
190,94.4305
191,92.2047
192,78.9637
193,83.3112
194,88.8307
195,91.568
196,95.2477
197,85.8326
198,84.8265
199,79.7373
200,42.3266
