Position,Value
95,266.61
96,256.6122
97,277.2875
98,242.6988
99,248.3917
100,243.7655
101,263.1294
102,259.0572
103,259.4699
104,265.1935
105,280.7109
106,275.192
107,237.7576
108,274.6101
109,255.4623
110,254.211
111,248.0802
112,246.7881
113,246.4428
114,254.5495
115,253.8588
116,247.8745
117,232.8058
118,238.5356
119,240.3744
120,247.2216
121,301.1834
122,276.2943
123,290.2646
124,306.7542
125,319.4918
126,294.1641
127,296.1593
128,271.5412
129,300.9196
130,258.5102
131,267.9026
132,269.0948
133,245.8317
134,256.6398
135,254.0282
136,258.152
137,253.2835
138,243.9177
139,252.8396
140,250.8304
141,245.7301
142,268.3055
143,260.0125
144,225.8162
145,221.2071
146,244.6521
147,257.5078
148,247.5044
149,260.6869
150,257.6956
151,249.0661
152,254.5616
153,247.9619
154,249.3906
155,251.8847
156,258.0939
157,268.3142
158,245.5787
159,260.8801
160,238.2572
161,239.1824
162,233.1256
163,256.6075
164,263.311
165,259.4475
166,248.9435
167,260.378
168,235.7578
169,238.217
170,259.4903
171,225.4486
172,238.561
173,256.5477
174,274.3039
175,263.8342
176,228.9911
177,266.4367
178,264.7214
179,248.1804
180,248.3905
181,242.9475
182,238.0169
183,260.2834
184,206.8561
185,254.585
186,233.4626
187,238.335
188,236.1311
189,241.97
190,258.6587
191,258.9467
192,231.5375
193,236.5272
194,236.7436
195,242.1707
196,253.9521
197,233.912
198,233.1289
199,225.2577
200,117.5114
